# URI 2026 Linear Actuator Experiment
# Mode: Tracking
# Controller: SlidingMode
# Sine: 1.0 in amplitude, 40.0s period
# Ts: 0.001s  Duration: 20.0s
# t	e	x	xd	u	dt
12.7960	76.5366	3801.0000	3724.4634	-0.3425	0.001000
12.7970	76.8115	3801.0000	3724.1885	-0.3344	0.001000
12.7980	77.0865	3801.0000	3723.9135	-0.3428	0.001000
12.7990	77.3616	3801.0000	3723.6384	-0.3512	0.001000
12.8000	76.6367	3800.0000	3723.3633	-0.3431	0.001000
12.8010	76.9120	3800.0000	3723.0880	-0.3350	0.001000
12.8020	77.1874	3800.0000	3722.8126	-0.3433	0.001000
12.8030	76.4628	3799.0000	3722.5372	-0.3350	0.001000
12.8040	76.7383	3799.0000	3722.2617	-0.3267	0.001000
12.8050	77.0140	3799.0000	3721.9860	-0.3350	0.001000
12.8060	77.2897	3799.0000	3721.7103	-0.3434	0.001000
12.8070	76.5655	3798.0000	3721.4345	-0.3351	0.001000
12.8080	76.8414	3798.0000	3721.1586	-0.3268	0.001000
12.8090	77.1174	3798.0000	3720.8826	-0.3352	0.001000
12.8100	77.3935	3798.0000	3720.6065	-0.3436	0.001000
12.8110	76.6697	3797.0000	3720.3303	-0.3353	0.001000
12.8120	76.9460	3797.0000	3720.0540	-0.3271	0.001000
12.8130	77.2223	3797.0000	3719.7777	-0.3354	0.001000
12.8140	77.4988	3797.0000	3719.5012	-0.3439	0.001000
12.8150	76.7753	3796.0000	3719.2247	-0.3356	0.001000
12.8160	77.0519	3796.0000	3718.9481	-0.3274	0.001000
12.8170	77.3287	3796.0000	3718.6713	-0.3358	0.001000
12.8180	77.6055	3796.0000	3718.3945	-0.3442	0.001000
12.8190	76.8824	3795.0000	3718.1176	-0.3360	0.001000
12.8200	77.1594	3795.0000	3717.8406	-0.3278	0.001000
12.8210	77.4365	3795.0000	3717.5635	-0.3361	0.001000
12.8220	77.7137	3795.0000	3717.2863	-0.3446	0.001000
12.8230	76.9910	3794.0000	3717.0090	-0.3363	0.001000
12.8240	77.2684	3794.0000	3716.7316	-0.3282	0.001000
12.8250	77.5458	3794.0000	3716.4542	-0.3365	0.001000
12.8260	77.8234	3794.0000	3716.1766	-0.3450	0.001000
12.8270	77.1011	3793.0000	3715.8989	-0.3367	0.001000
12.8280	77.3788	3793.0000	3715.6212	-0.3285	0.001000
12.8290	77.6566	3793.0000	3715.3434	-0.3369	0.001000
12.8300	77.9345	3793.0000	3715.0655	-0.3454	0.001000
12.8310	77.2126	3792.0000	3714.7874	-0.3371	0.001000
12.8320	77.4907	3792.0000	3714.5093	-0.3289	0.001000
12.8330	77.7689	3792.0000	3714.2311	-0.3373	0.001000
12.8340	78.0472	3792.0000	3713.9528	-0.3458	0.001000
12.8350	77.3255	3791.0000	3713.6745	-0.3375	0.001000
12.8360	77.6040	3791.0000	3713.3960	-0.3294	0.001000
12.8370	77.8826	3791.0000	3713.1174	-0.3377	0.001000
12.8380	78.1612	3791.0000	3712.8388	-0.3462	0.001000
12.8390	77.4400	3790.0000	3712.5600	-0.3379	0.001000
12.8400	77.7188	3790.0000	3712.2812	-0.3298	0.001000
12.8410	77.9978	3790.0000	3712.0022	-0.3381	0.001000
12.8420	78.2768	3790.0000	3711.7232	-0.3466	0.001000
12.8430	77.5559	3789.0000	3711.4441	-0.3383	0.001000
12.8440	77.8351	3789.0000	3711.1649	-0.3302	0.001000
12.8450	78.1144	3789.0000	3710.8856	-0.3386	0.001000
12.8460	78.3938	3789.0000	3710.6062	-0.3470	0.001000
12.8470	77.6733	3788.0000	3710.3267	-0.3388	0.001000
12.8480	77.9528	3788.0000	3710.0472	-0.3306	0.001000
12.8490	78.2325	3788.0000	3709.7675	-0.3390	0.001000
12.8500	78.5122	3788.0000	3709.4878	-0.3474	0.001000
12.8510	77.7921	3787.0000	3709.2079	-0.3392	0.001000
12.8520	78.0720	3787.0000	3708.9280	-0.3310	0.001000
12.8530	78.3520	3787.0000	3708.6480	-0.3394	0.001000
12.8540	77.6322	3786.0000	3708.3678	-0.3310	0.001000
12.8550	77.9124	3786.0000	3708.0876	-0.3227	0.001000
12.8560	78.1927	3786.0000	3707.8073	-0.3310	0.001000
12.8570	78.4731	3786.0000	3707.5269	-0.3394	0.001000
12.8580	77.7536	3785.0000	3707.2464	-0.3311	0.001000
12.8590	78.0342	3785.0000	3706.9658	-0.3228	0.001000
12.8600	78.3148	3785.0000	3706.6852	-0.3312	0.001000
12.8610	78.5956	3785.0000	3706.4044	-0.3397	0.001000
12.8620	78.8765	3785.0000	3706.1235	-0.3481	0.001000
12.8630	78.1574	3784.0000	3705.8426	-0.3400	0.001000
12.8640	78.4384	3784.0000	3705.5616	-0.3482	0.001000
12.8650	78.7196	3784.0000	3705.2804	-0.3565	0.001000
12.8660	78.0008	3783.0000	3704.9992	-0.3484	0.001000
12.8670	78.2821	3783.0000	3704.7179	-0.3403	0.001000
12.8680	78.5635	3783.0000	3704.4365	-0.3485	0.001000
12.8690	78.8450	3783.0000	3704.1550	-0.3568	0.001000
12.8700	78.1266	3782.0000	3703.8734	-0.3487	0.001000
12.8710	78.4083	3782.0000	3703.5917	-0.3406	0.001000
12.8720	78.6900	3782.0000	3703.3100	-0.3489	0.001000
12.8730	78.9719	3782.0000	3703.0281	-0.3572	0.001000
12.8740	78.2538	3781.0000	3702.7462	-0.3491	0.001000
12.8750	78.5359	3781.0000	3702.4641	-0.3411	0.001000
12.8760	78.8180	3781.0000	3702.1820	-0.3493	0.001000
12.8770	79.1002	3781.0000	3701.8998	-0.3577	0.001000
12.8780	78.3825	3780.0000	3701.6175	-0.3496	0.001000
12.8790	78.6650	3780.0000	3701.3350	-0.3415	0.001000
12.8800	78.9474	3780.0000	3701.0526	-0.3498	0.001000
12.8810	78.2300	3779.0000	3700.7700	-0.3415	0.001000
12.8820	78.5127	3779.0000	3700.4873	-0.3332	0.001000
12.8830	78.7955	3779.0000	3700.2045	-0.3415	0.001000
12.8840	79.0784	3779.0000	3699.9216	-0.3498	0.001000
12.8850	78.3613	3778.0000	3699.6387	-0.3416	0.001000
12.8860	78.6443	3778.0000	3699.3557	-0.3334	0.001000
12.8870	78.9275	3778.0000	3699.0725	-0.3417	0.001000
12.8880	79.2107	3778.0000	3698.7893	-0.3501	0.001000
12.8890	78.4940	3777.0000	3698.5060	-0.3419	0.001000
12.8900	78.7775	3777.0000	3698.2225	-0.3337	0.001000
12.8910	79.0610	3777.0000	3697.9390	-0.3421	0.001000
12.8920	79.3446	3777.0000	3697.6554	-0.3504	0.001000
12.8930	78.6283	3776.0000	3697.3717	-0.3423	0.001000
12.8940	78.9120	3776.0000	3697.0880	-0.3341	0.001000
12.8950	79.1959	3776.0000	3696.8041	-0.3425	0.001000
12.8960	79.4798	3776.0000	3696.5202	-0.3509	0.001000
12.8970	78.7639	3775.0000	3696.2361	-0.3427	0.001000
12.8980	79.0480	3775.0000	3695.9520	-0.3346	0.001000
12.8990	79.3323	3775.0000	3695.6677	-0.3429	0.001000
12.9000	79.6166	3775.0000	3695.3834	-0.3513	0.001000
12.9010	78.9010	3774.0000	3695.0990	-0.3432	0.001000
12.9020	79.1855	3774.0000	3694.8145	-0.3351	0.001000
12.9030	79.4701	3774.0000	3694.5299	-0.3434	0.001000
12.9040	79.7548	3774.0000	3694.2452	-0.3518	0.001000
12.9050	79.0396	3773.0000	3693.9604	-0.3436	0.001000
12.9060	79.3244	3773.0000	3693.6756	-0.3356	0.001000
12.9070	79.6094	3773.0000	3693.3906	-0.3439	0.001000
12.9080	79.8944	3773.0000	3693.1056	-0.3523	0.001000
12.9090	79.1796	3772.0000	3692.8204	-0.3441	0.001000
12.9100	79.4648	3772.0000	3692.5352	-0.3361	0.001000
12.9110	79.7502	3772.0000	3692.2498	-0.3444	0.001000
12.9120	79.0356	3771.0000	3691.9644	-0.3361	0.001000
12.9130	79.3211	3771.0000	3691.6789	-0.3278	0.001000
12.9140	79.6067	3771.0000	3691.3933	-0.3361	0.001000
12.9150	79.8924	3771.0000	3691.1076	-0.3445	0.001000
12.9160	79.1782	3770.0000	3690.8218	-0.3362	0.001000
12.9170	79.4640	3770.0000	3690.5360	-0.3280	0.001000
12.9180	79.7500	3770.0000	3690.2500	-0.3364	0.001000
12.9190	80.0361	3770.0000	3689.9639	-0.3448	0.001000
12.9200	79.3222	3769.0000	3689.6778	-0.3365	0.001000
12.9210	79.6084	3769.0000	3689.3916	-0.3284	0.001000
12.9220	79.8948	3769.0000	3689.1052	-0.3368	0.001000
12.9230	80.1812	3769.0000	3688.8188	-0.3452	0.001000
12.9240	79.4677	3768.0000	3688.5323	-0.3370	0.001000
12.9250	79.7543	3768.0000	3688.2457	-0.3289	0.001000
12.9260	80.0410	3768.0000	3687.9590	-0.3373	0.001000
12.9270	79.3277	3767.0000	3687.6723	-0.3289	0.001000
12.9280	79.6146	3767.0000	3687.3854	-0.3205	0.001000
12.9290	79.9016	3767.0000	3687.0984	-0.3289	0.001000
12.9300	80.1886	3767.0000	3686.8114	-0.3373	0.001000
12.9310	79.4758	3766.0000	3686.5242	-0.3290	0.001000
12.9320	79.7630	3766.0000	3686.2370	-0.3208	0.001000
12.9330	80.0503	3766.0000	3685.9497	-0.3292	0.001000
12.9340	80.3378	3766.0000	3685.6622	-0.3377	0.001000
12.9350	79.6253	3765.0000	3685.3747	-0.3293	0.001000
12.9360	79.9129	3765.0000	3685.0871	-0.3375	0.001000
12.9370	80.2006	3765.0000	3684.7994	-0.3459	0.001000
12.9380	80.4884	3765.0000	3684.5116	-0.3543	0.001000
12.9390	79.7763	3764.0000	3684.2237	-0.3461	0.001000
12.9400	80.0642	3764.0000	3683.9358	-0.3382	0.001000
12.9410	80.3523	3764.0000	3683.6477	-0.3465	0.001000
12.9420	80.6404	3764.0000	3683.3596	-0.3549	0.001000
12.9430	79.9287	3763.0000	3683.0713	-0.3468	0.001000
12.9440	80.2170	3763.0000	3682.7830	-0.3388	0.001000
12.9450	80.5054	3763.0000	3682.4946	-0.3471	0.001000
12.9460	79.7939	3762.0000	3682.2061	-0.3388	0.001000
12.9470	80.0825	3762.0000	3681.9175	-0.3305	0.001000
12.9480	80.3712	3762.0000	3681.6288	-0.3388	0.001000
12.9490	80.6600	3762.0000	3681.3400	-0.3472	0.001000
12.9500	80.9488	3762.0000	3681.0512	-0.3556	0.001000
12.9510	80.2378	3761.0000	3680.7622	-0.3476	0.001000
12.9520	80.5269	3761.0000	3680.4731	-0.3557	0.001000
12.9530	80.8160	3761.0000	3680.1840	-0.3639	0.001000
12.9540	81.1052	3761.0000	3679.8948	-0.3722	0.001000
12.9550	80.3946	3760.0000	3679.6054	-0.3643	0.001000
12.9560	80.6840	3760.0000	3679.3160	-0.3565	0.001000
12.9570	80.9735	3760.0000	3679.0265	-0.3647	0.001000
12.9580	80.2631	3759.0000	3678.7369	-0.3566	0.001000
12.9590	80.5528	3759.0000	3678.4472	-0.3486	0.001000
12.9600	80.8426	3759.0000	3678.1574	-0.3568	0.001000
12.9610	81.1325	3759.0000	3677.8675	-0.3650	0.001000
12.9620	80.4224	3758.0000	3677.5776	-0.3570	0.001000
12.9630	80.7125	3758.0000	3677.2875	-0.3490	0.001000
12.9640	81.0026	3758.0000	3676.9974	-0.3572	0.001000
12.9650	81.2929	3758.0000	3676.7071	-0.3654	0.001000
12.9660	80.5832	3757.0000	3676.4168	-0.3574	0.001000
12.9670	80.8736	3757.0000	3676.1264	-0.3494	0.001000
12.9680	81.1641	3757.0000	3675.8359	-0.3576	0.001000
12.9690	81.4547	3757.0000	3675.5453	-0.3659	0.001000
12.9700	80.7454	3756.0000	3675.2546	-0.3579	0.001000
12.9710	81.0362	3756.0000	3674.9638	-0.3500	0.001000
12.9720	81.3271	3756.0000	3674.6729	-0.3582	0.001000
12.9730	80.6180	3755.0000	3674.3820	-0.3500	0.001000
12.9740	80.9091	3755.0000	3674.0909	-0.3419	0.001000
12.9750	81.2002	3755.0000	3673.7998	-0.3500	0.001000
12.9760	81.4915	3755.0000	3673.5085	-0.3583	0.001000
12.9770	80.7828	3754.0000	3673.2172	-0.3502	0.001000
12.9780	81.0742	3754.0000	3672.9258	-0.3421	0.001000
12.9790	81.3657	3754.0000	3672.6343	-0.3504	0.001000
12.9800	81.6573	3754.0000	3672.3427	-0.3587	0.001000
12.9810	80.9490	3753.0000	3672.0510	-0.3506	0.001000
12.9820	81.2408	3753.0000	3671.7592	-0.3426	0.001000
12.9830	81.5326	3753.0000	3671.4674	-0.3509	0.001000
12.9840	81.8246	3753.0000	3671.1754	-0.3592	0.001000
12.9850	81.1166	3752.0000	3670.8834	-0.3511	0.001000
12.9860	81.4088	3752.0000	3670.5912	-0.3431	0.001000
12.9870	81.7010	3752.0000	3670.2990	-0.3514	0.001000
12.9880	80.9933	3751.0000	3670.0067	-0.3431	0.001000
12.9890	81.2857	3751.0000	3669.7143	-0.3349	0.001000
12.9900	81.5782	3751.0000	3669.4218	-0.3432	0.001000
12.9910	80.8708	3750.0000	3669.1292	-0.3348	0.001000
12.9920	81.1635	3750.0000	3668.8365	-0.3265	0.001000
12.9930	81.4563	3750.0000	3668.5437	-0.3348	0.001000
12.9940	81.7491	3750.0000	3668.2509	-0.3431	0.001000
12.9950	81.0421	3749.0000	3667.9579	-0.3348	0.001000
12.9960	81.3351	3749.0000	3667.6649	-0.3266	0.001000
12.9970	81.6283	3749.0000	3667.3717	-0.3350	0.001000
12.9980	81.9215	3749.0000	3667.0785	-0.3434	0.001000
12.9990	81.2148	3748.0000	3666.7852	-0.3351	0.001000
13.0000	81.5082	3748.0000	3666.4918	-0.3433	0.001000
13.0010	81.8017	3748.0000	3666.1983	-0.3516	0.001000
13.0020	82.0953	3748.0000	3665.9047	-0.3599	0.001000
13.0030	81.3890	3747.0000	3665.6110	-0.3519	0.001000
13.0040	81.6827	3747.0000	3665.3173	-0.3599	0.001000
13.0050	81.9766	3747.0000	3665.0234	-0.3681	0.001000
13.0060	81.2706	3746.0000	3664.7294	-0.3601	0.001000
13.0070	81.5646	3746.0000	3664.4354	-0.3521	0.001000
13.0080	81.8587	3746.0000	3664.1413	-0.3603	0.001000
13.0090	82.1529	3746.0000	3663.8471	-0.3685	0.001000
13.0100	81.4472	3745.0000	3663.5528	-0.3605	0.001000
13.0110	81.7417	3745.0000	3663.2583	-0.3526	0.001000
13.0120	82.0361	3745.0000	3662.9639	-0.3607	0.001000
13.0130	82.3307	3745.0000	3662.6693	-0.3690	0.001000
13.0140	81.6254	3744.0000	3662.3746	-0.3610	0.001000
13.0150	81.9202	3744.0000	3662.0798	-0.3531	0.001000
13.0160	82.2150	3744.0000	3661.7850	-0.3613	0.001000
13.0170	81.5100	3743.0000	3661.4900	-0.3532	0.001000
13.0180	81.8050	3743.0000	3661.1950	-0.3451	0.001000
13.0190	82.1001	3743.0000	3660.8999	-0.3532	0.001000
13.0200	82.3953	3743.0000	3660.6047	-0.3615	0.001000
13.0210	81.6906	3742.0000	3660.3094	-0.3534	0.001000
13.0220	81.9860	3742.0000	3660.0140	-0.3454	0.001000
13.0230	82.2815	3742.0000	3659.7185	-0.3536	0.001000
13.0240	82.5771	3742.0000	3659.4229	-0.3619	0.001000
13.0250	81.8728	3741.0000	3659.1272	-0.3538	0.001000
13.0260	82.1685	3741.0000	3658.8315	-0.3459	0.001000
13.0270	82.4643	3741.0000	3658.5357	-0.3541	0.001000
13.0280	82.7603	3741.0000	3658.2397	-0.3624	0.001000
13.0290	82.0563	3740.0000	3657.9437	-0.3544	0.001000
13.0300	82.3524	3740.0000	3657.6476	-0.3465	0.001000
13.0310	82.6486	3740.0000	3657.3514	-0.3547	0.001000
13.0320	81.9449	3739.0000	3657.0551	-0.3465	0.001000
13.0330	82.2413	3739.0000	3656.7587	-0.3384	0.001000
13.0340	82.5378	3739.0000	3656.4622	-0.3466	0.001000
13.0350	82.8344	3739.0000	3656.1656	-0.3549	0.001000
13.0360	82.1310	3738.0000	3655.8690	-0.3468	0.001000
13.0370	82.4278	3738.0000	3655.5722	-0.3387	0.001000
13.0380	82.7246	3738.0000	3655.2754	-0.3470	0.001000
13.0390	83.0216	3738.0000	3654.9784	-0.3554	0.001000
13.0400	82.3186	3737.0000	3654.6814	-0.3472	0.001000
13.0410	82.6157	3737.0000	3654.3843	-0.3553	0.001000
13.0420	82.9129	3737.0000	3654.0871	-0.3635	0.001000
13.0430	83.2102	3737.0000	3653.7898	-0.3718	0.001000
13.0440	82.5075	3736.0000	3653.4925	-0.3639	0.001000
13.0450	82.8050	3736.0000	3653.1950	-0.3561	0.001000
13.0460	83.1026	3736.0000	3652.8974	-0.3643	0.001000
13.0470	82.4002	3735.0000	3652.5998	-0.3562	0.001000
13.0480	82.6980	3735.0000	3652.3020	-0.3481	0.001000
13.0490	82.9958	3735.0000	3652.0042	-0.3563	0.001000
13.0500	82.2937	3734.0000	3651.7063	-0.3481	0.001000
13.0510	82.5917	3734.0000	3651.4083	-0.3399	0.001000
13.0520	82.8899	3734.0000	3651.1101	-0.3481	0.001000
13.0530	83.1880	3734.0000	3650.8120	-0.3564	0.001000
13.0540	82.4863	3733.0000	3650.5137	-0.3482	0.001000
13.0550	82.7847	3733.0000	3650.2153	-0.3401	0.001000
13.0560	83.0831	3733.0000	3649.9169	-0.3484	0.001000
13.0570	83.3817	3733.0000	3649.6183	-0.3567	0.001000
13.0580	82.6803	3732.0000	3649.3197	-0.3486	0.001000
13.0590	82.9791	3732.0000	3649.0209	-0.3566	0.001000
13.0600	83.2779	3732.0000	3648.7221	-0.3648	0.001000
13.0610	82.5768	3731.0000	3648.4232	-0.3567	0.001000
13.0620	82.8758	3731.0000	3648.1242	-0.3487	0.001000
13.0630	83.1749	3731.0000	3647.8251	-0.3569	0.001000
13.0640	83.4741	3731.0000	3647.5259	-0.3652	0.001000
13.0650	82.7733	3730.0000	3647.2267	-0.3571	0.001000
13.0660	83.0727	3730.0000	3646.9273	-0.3492	0.001000
13.0670	83.3722	3730.0000	3646.6278	-0.3574	0.001000
13.0680	83.6717	3730.0000	3646.3283	-0.3657	0.001000
13.0690	82.9713	3729.0000	3646.0287	-0.3577	0.001000
13.0700	83.2710	3729.0000	3645.7290	-0.3498	0.001000
13.0710	83.5709	3729.0000	3645.4291	-0.3580	0.001000
13.0720	83.8708	3729.0000	3645.1292	-0.3663	0.001000
13.0730	83.1708	3728.0000	3644.8292	-0.3583	0.001000
13.0740	83.4709	3728.0000	3644.5291	-0.3663	0.001000
13.0750	83.7710	3728.0000	3644.2290	-0.3744	0.001000
13.0760	83.0713	3727.0000	3643.9287	-0.3664	0.001000
13.0770	83.3716	3727.0000	3643.6284	-0.3585	0.001000
13.0780	83.6720	3727.0000	3643.3280	-0.3666	0.001000
13.0790	82.9726	3726.0000	3643.0274	-0.3585	0.001000
13.0800	83.2732	3726.0000	3642.7268	-0.3505	0.001000
13.0810	83.5739	3726.0000	3642.4261	-0.3586	0.001000
13.0820	83.8747	3726.0000	3642.1253	-0.3668	0.001000
13.0830	83.1756	3725.0000	3641.8244	-0.3587	0.001000
13.0840	83.4766	3725.0000	3641.5234	-0.3508	0.001000
13.0850	83.7777	3725.0000	3641.2223	-0.3589	0.001000
13.0860	84.0788	3725.0000	3640.9212	-0.3672	0.001000
13.0870	83.3801	3724.0000	3640.6199	-0.3592	0.001000
13.0880	83.6814	3724.0000	3640.3186	-0.3513	0.001000
13.0890	83.9828	3724.0000	3640.0172	-0.3595	0.001000
13.0900	83.2844	3723.0000	3639.7156	-0.3513	0.001000
13.0910	83.5860	3723.0000	3639.4140	-0.3432	0.001000
13.0920	83.8877	3723.0000	3639.1123	-0.3515	0.001000
13.0930	84.1895	3723.0000	3638.8105	-0.3597	0.001000
13.0940	83.4914	3722.0000	3638.5086	-0.3516	0.001000
13.0950	83.7933	3722.0000	3638.2067	-0.3437	0.001000
13.0960	84.0954	3722.0000	3637.9046	-0.3519	0.001000
13.0970	84.3975	3722.0000	3637.6025	-0.3603	0.001000
13.0980	83.6998	3721.0000	3637.3002	-0.3522	0.001000
13.0990	84.0021	3721.0000	3636.9979	-0.3602	0.001000
13.1000	84.3045	3721.0000	3636.6955	-0.3684	0.001000
13.1010	83.6070	3720.0000	3636.3930	-0.3604	0.001000
13.1020	83.9096	3720.0000	3636.0904	-0.3524	0.001000
13.1030	84.2123	3720.0000	3635.7877	-0.3605	0.001000
13.1040	84.5151	3720.0000	3635.4849	-0.3688	0.001000
13.1050	83.8179	3719.0000	3635.1821	-0.3608	0.001000
13.1060	84.1209	3719.0000	3634.8791	-0.3529	0.001000
13.1070	84.4239	3719.0000	3634.5761	-0.3611	0.001000
13.1080	83.7271	3718.0000	3634.2729	-0.3529	0.001000
13.1090	84.0303	3718.0000	3633.9697	-0.3448	0.001000
13.1100	84.3336	3718.0000	3633.6664	-0.3530	0.001000
13.1110	84.6370	3718.0000	3633.3630	-0.3613	0.001000
13.1120	83.9405	3717.0000	3633.0595	-0.3532	0.001000
13.1130	84.2441	3717.0000	3632.7559	-0.3612	0.001000
13.1140	84.5477	3717.0000	3632.4523	-0.3693	0.001000
13.1150	84.8515	3717.0000	3632.1485	-0.3775	0.001000
13.1160	84.1554	3716.0000	3631.8446	-0.3697	0.001000
13.1170	84.4593	3716.0000	3631.5407	-0.3620	0.001000
13.1180	84.7633	3716.0000	3631.2367	-0.3701	0.001000
13.1190	84.0675	3715.0000	3630.9325	-0.3621	0.001000
13.1200	84.3717	3715.0000	3630.6283	-0.3541	0.001000
13.1210	84.6760	3715.0000	3630.3240	-0.3622	0.001000
13.1220	83.9803	3714.0000	3630.0197	-0.3541	0.001000
13.1230	84.2848	3714.0000	3629.7152	-0.3460	0.001000
13.1240	84.5894	3714.0000	3629.4106	-0.3541	0.001000
13.1250	84.8941	3714.0000	3629.1059	-0.3624	0.001000
13.1260	84.1988	3713.0000	3628.8012	-0.3543	0.001000
13.1270	84.5037	3713.0000	3628.4963	-0.3463	0.001000
13.1280	84.8086	3713.0000	3628.1914	-0.3545	0.001000
13.1290	85.1136	3713.0000	3627.8864	-0.3628	0.001000
13.1300	84.4187	3712.0000	3627.5813	-0.3547	0.001000
13.1310	84.7239	3712.0000	3627.2761	-0.3628	0.001000
13.1320	85.0292	3712.0000	3626.9708	-0.3709	0.001000
13.1330	84.3345	3711.0000	3626.6655	-0.3629	0.001000
13.1340	84.6400	3711.0000	3626.3600	-0.3550	0.001000
13.1350	84.9456	3711.0000	3626.0544	-0.3631	0.001000
13.1360	85.2512	3711.0000	3625.7488	-0.3713	0.001000
13.1370	84.5569	3710.0000	3625.4431	-0.3634	0.001000
13.1380	84.8627	3710.0000	3625.1373	-0.3555	0.001000
13.1390	85.1687	3710.0000	3624.8313	-0.3637	0.001000
13.1400	84.4747	3709.0000	3624.5253	-0.3556	0.001000
13.1410	84.7808	3709.0000	3624.2192	-0.3475	0.001000
13.1420	85.0870	3709.0000	3623.9130	-0.3557	0.001000
13.1430	85.3932	3709.0000	3623.6068	-0.3640	0.001000
13.1440	84.6996	3708.0000	3623.3004	-0.3559	0.001000
13.1450	85.0060	3708.0000	3622.9940	-0.3639	0.001000
13.1460	85.3125	3708.0000	3622.6875	-0.3720	0.001000
13.1470	84.6192	3707.0000	3622.3808	-0.3640	0.001000
13.1480	84.9259	3707.0000	3622.0741	-0.3560	0.001000
13.1490	85.2327	3707.0000	3621.7673	-0.3642	0.001000
13.1500	85.5396	3707.0000	3621.4604	-0.3724	0.001000
13.1510	84.8466	3706.0000	3621.1534	-0.3644	0.001000
13.1520	85.1537	3706.0000	3620.8463	-0.3566	0.001000
13.1530	85.4608	3706.0000	3620.5392	-0.3647	0.001000
13.1540	84.7681	3705.0000	3620.2319	-0.3566	0.001000
13.1550	85.0754	3705.0000	3619.9246	-0.3486	0.001000
13.1560	85.3828	3705.0000	3619.6172	-0.3568	0.001000
13.1570	85.6904	3705.0000	3619.3096	-0.3650	0.001000
13.1580	84.9979	3704.0000	3619.0021	-0.3569	0.001000
13.1590	85.3056	3704.0000	3618.6944	-0.3649	0.001000
13.1600	85.6134	3704.0000	3618.3866	-0.3730	0.001000
13.1610	84.9213	3703.0000	3618.0787	-0.3650	0.001000
13.1620	85.2293	3703.0000	3617.7707	-0.3571	0.001000
13.1630	85.5373	3703.0000	3617.4627	-0.3652	0.001000
13.1640	85.8455	3703.0000	3617.1545	-0.3734	0.001000
13.1650	85.1537	3702.0000	3616.8463	-0.3655	0.001000
13.1660	85.4621	3702.0000	3616.5379	-0.3577	0.001000
13.1670	85.7704	3702.0000	3616.2296	-0.3658	0.001000
13.1680	86.0789	3702.0000	3615.9211	-0.3740	0.001000
13.1690	85.3876	3701.0000	3615.6124	-0.3661	0.001000
13.1700	85.6962	3701.0000	3615.3038	-0.3741	0.001000
13.1710	86.0050	3701.0000	3614.9950	-0.3821	0.001000
13.1720	85.3139	3700.0000	3614.6861	-0.3742	0.001000
13.1730	85.6228	3700.0000	3614.3772	-0.3664	0.001000
13.1740	85.9319	3700.0000	3614.0681	-0.3745	0.001000
13.1750	85.2410	3699.0000	3613.7590	-0.3665	0.001000
13.1760	85.5502	3699.0000	3613.4498	-0.3585	0.001000
13.1770	85.8595	3699.0000	3613.1405	-0.3666	0.001000
13.1780	86.1689	3699.0000	3612.8311	-0.3747	0.001000
13.1790	85.4784	3698.0000	3612.5216	-0.3668	0.001000
13.1800	85.7879	3698.0000	3612.2121	-0.3589	0.001000
13.1810	86.0976	3698.0000	3611.9024	-0.3670	0.001000
13.1820	85.4074	3697.0000	3611.5926	-0.3589	0.001000
13.1830	85.7172	3697.0000	3611.2828	-0.3509	0.001000
13.1840	86.0271	3697.0000	3610.9729	-0.3591	0.001000
13.1850	86.3372	3697.0000	3610.6628	-0.3673	0.001000
13.1860	85.6473	3696.0000	3610.3527	-0.3593	0.001000
13.1870	85.9574	3696.0000	3610.0426	-0.3672	0.001000
13.1880	86.2677	3696.0000	3609.7323	-0.3753	0.001000
13.1890	85.5781	3695.0000	3609.4219	-0.3673	0.001000
13.1900	85.8885	3695.0000	3609.1115	-0.3594	0.001000
13.1910	86.1991	3695.0000	3608.8009	-0.3675	0.001000
13.1920	86.5097	3695.0000	3608.4903	-0.3757	0.001000
13.1930	85.8205	3694.0000	3608.1795	-0.3678	0.001000
13.1940	86.1313	3694.0000	3607.8687	-0.3601	0.001000
13.1950	86.4422	3694.0000	3607.5578	-0.3682	0.001000
13.1960	85.7532	3693.0000	3607.2468	-0.3601	0.001000
13.1970	86.0643	3693.0000	3606.9357	-0.3521	0.001000
13.1980	86.3755	3693.0000	3606.6245	-0.3603	0.001000
13.1990	86.6867	3693.0000	3606.3133	-0.3685	0.001000
13.2000	85.9981	3692.0000	3606.0019	-0.3605	0.001000
13.2010	86.3095	3692.0000	3605.6905	-0.3684	0.001000
13.2020	86.6210	3692.0000	3605.3790	-0.3765	0.001000
13.2030	85.9327	3691.0000	3605.0673	-0.3686	0.001000
13.2040	86.2444	3691.0000	3604.7556	-0.3607	0.001000
13.2050	86.5562	3691.0000	3604.4438	-0.3688	0.001000
13.2060	85.8681	3690.0000	3604.1319	-0.3607	0.001000
13.2070	86.1800	3690.0000	3603.8200	-0.3527	0.001000
13.2080	86.4921	3690.0000	3603.5079	-0.3608	0.001000
13.2090	86.8043	3690.0000	3603.1957	-0.3690	0.001000
13.2100	86.1165	3689.0000	3602.8835	-0.3610	0.001000
13.2110	86.4288	3689.0000	3602.5712	-0.3689	0.001000
13.2120	86.7412	3689.0000	3602.2588	-0.3770	0.001000
13.2130	87.0537	3689.0000	3601.9463	-0.3851	0.001000
13.2140	86.3664	3688.0000	3601.6336	-0.3773	0.001000
13.2150	86.6791	3688.0000	3601.3209	-0.3852	0.001000
13.2160	86.9918	3688.0000	3601.0082	-0.3932	0.001000
